sample_id,entity_id,date,split,country,location_name,target_nasa_power_precipitation_mm,target_open_meteo_precipitation_mm,target_baseline_two_source_mean_mm,target_nasa_reference_consensus_mm,target_open_meteo_reference_consensus_mm
SEA_VN_HANOI__20220124,SEA_VN_HANOI,2022-01-24,train,Vietnam,Hanoi,0.01,2.4,1.2049999999999998,1.080806451612903,1.3291935483870967
SEA_VN_HANOI__20220125,SEA_VN_HANOI,2022-01-25,train,Vietnam,Hanoi,0.13,0.9,0.515,0.3908064516129032,0.6391935483870967
SEA_VN_HANOI__20220126,SEA_VN_HANOI,2022-01-26,train,Vietnam,Hanoi,0.0,2.3,1.15,1.025806451612903,1.2741935483870968
SEA_VN_HANOI__20220127,SEA_VN_HANOI,2022-01-27,train,Vietnam,Hanoi,0.01,1.4,0.705,0.5808064516129031,0.8291935483870967
SEA_VN_HANOI__20220128,SEA_VN_HANOI,2022-01-28,train,Vietnam,Hanoi,0.24,17.0,8.62,8.495806451612902,8.744193548387097
SEA_VN_HANOI__20220129,SEA_VN_HANOI,2022-01-29,train,Vietnam,Hanoi,4.15,1.1,2.625,2.5008064516129034,2.7491935483870966
SEA_VN_HANOI__20220130,SEA_VN_HANOI,2022-01-30,train,Vietnam,Hanoi,1.14,3.0,2.07,1.9458064516129032,2.194193548387097
SEA_VN_HANOI__20220131,SEA_VN_HANOI,2022-01-31,train,Vietnam,Hanoi,2.16,1.4,1.78,1.6558064516129032,1.9041935483870969
SEA_VN_HANOI__20220201,SEA_VN_HANOI,2022-02-01,train,Vietnam,Hanoi,0.04,0.4,0.22,0.1295575221238937,0.3104424778761062
SEA_VN_HANOI__20220202,SEA_VN_HANOI,2022-02-02,train,Vietnam,Hanoi,0.95,1.8,1.375,1.2845575221238938,1.4654424778761062
SEA_VN_HANOI__20220203,SEA_VN_HANOI,2022-02-03,train,Vietnam,Hanoi,8.57,0.0,4.285,4.285,4.375442477876106
SEA_VN_HANOI__20220204,SEA_VN_HANOI,2022-02-04,train,Vietnam,Hanoi,63.89,0.0,31.945,31.945,32.03544247787611
SEA_VN_HANOI__20220205,SEA_VN_HANOI,2022-02-05,train,Vietnam,Hanoi,4.66,12.8,8.73,8.639557522123894,8.820442477876107
SEA_VN_HANOI__20220206,SEA_VN_HANOI,2022-02-06,train,Vietnam,Hanoi,6.41,1.1,3.755,3.6645575221238937,3.845442477876106
SEA_VN_HANOI__20220207,SEA_VN_HANOI,2022-02-07,train,Vietnam,Hanoi,0.6,2.6,1.6,1.509557522123894,1.6904424778761062
SEA_VN_HANOI__20220208,SEA_VN_HANOI,2022-02-08,train,Vietnam,Hanoi,1.23,5.3,3.265,3.174557522123893,3.3554424778761063
SEA_VN_HANOI__20220209,SEA_VN_HANOI,2022-02-09,train,Vietnam,Hanoi,1.0,2.0,1.5,1.4095575221238938,1.5904424778761062
SEA_VN_HANOI__20220210,SEA_VN_HANOI,2022-02-10,train,Vietnam,Hanoi,0.74,1.0,0.87,0.7795575221238937,0.9604424778761064
SEA_VN_HANOI__20220211,SEA_VN_HANOI,2022-02-11,train,Vietnam,Hanoi,1.16,2.7,1.93,1.839557522123894,2.0204424778761063
SEA_VN_HANOI__20220212,SEA_VN_HANOI,2022-02-12,train,Vietnam,Hanoi,4.33,7.0,5.665,5.574557522123894,5.755442477876106
SEA_VN_HANOI__20220213,SEA_VN_HANOI,2022-02-13,train,Vietnam,Hanoi,6.4,9.6,8.0,7.909557522123894,8.090442477876106
SEA_VN_HANOI__20220214,SEA_VN_HANOI,2022-02-14,train,Vietnam,Hanoi,0.01,0.0,0.005,0.005,0.0954424778761062
SEA_VN_HANOI__20220215,SEA_VN_HANOI,2022-02-15,train,Vietnam,Hanoi,0.17,0.5,0.335,0.2445575221238937,0.4254424778761062
SEA_VN_HANOI__20220216,SEA_VN_HANOI,2022-02-16,train,Vietnam,Hanoi,1.69,0.3,0.995,0.9045575221238936,1.0854424778761065
SEA_VN_HANOI__20220217,SEA_VN_HANOI,2022-02-17,train,Vietnam,Hanoi,1.79,0.6,1.195,1.1045575221238937,1.2854424778761062
SEA_VN_HANOI__20220218,SEA_VN_HANOI,2022-02-18,train,Vietnam,Hanoi,4.07,51.7,27.885,27.794557522123892,27.975442477876108
SEA_VN_HANOI__20220219,SEA_VN_HANOI,2022-02-19,train,Vietnam,Hanoi,37.14,8.6,22.87,22.77955752212389,22.960442477876107
SEA_VN_HANOI__20220220,SEA_VN_HANOI,2022-02-20,train,Vietnam,Hanoi,31.28,21.0,26.14,26.04955752212389,26.230442477876107
SEA_VN_HANOI__20220221,SEA_VN_HANOI,2022-02-21,train,Vietnam,Hanoi,7.0,0.0,3.5,3.5,3.590442477876106
SEA_VN_HANOI__20220222,SEA_VN_HANOI,2022-02-22,train,Vietnam,Hanoi,0.33,0.0,0.165,0.165,0.2554424778761062
SEA_VN_HANOI__20220223,SEA_VN_HANOI,2022-02-23,train,Vietnam,Hanoi,0.0,0.0,0.0,0.0,0.0904424778761062
SEA_VN_HANOI__20220224,SEA_VN_HANOI,2022-02-24,train,Vietnam,Hanoi,0.0,0.0,0.0,0.0,0.0904424778761062
SEA_VN_HANOI__20220225,SEA_VN_HANOI,2022-02-25,train,Vietnam,Hanoi,0.01,0.0,0.005,0.005,0.0954424778761062
SEA_VN_HANOI__20220226,SEA_VN_HANOI,2022-02-26,train,Vietnam,Hanoi,0.0,0.0,0.0,0.0,0.0904424778761062
SEA_VN_HANOI__20220227,SEA_VN_HANOI,2022-02-27,train,Vietnam,Hanoi,0.11,0.0,0.055,0.055,0.1454424778761062
SEA_VN_HANOI__20220228,SEA_VN_HANOI,2022-02-28,train,Vietnam,Hanoi,0.01,0.3,0.155,0.0645575221238937,0.2454424778761062
SEA_VN_HANOI__20220301,SEA_VN_HANOI,2022-03-01,train,Vietnam,Hanoi,0.01,1.5,0.755,0.2887499999999999,1.22125
SEA_VN_HANOI__20220302,SEA_VN_HANOI,2022-03-02,train,Vietnam,Hanoi,0.02,0.2,0.11,0.01,0.57625
SEA_VN_HANOI__20220303,SEA_VN_HANOI,2022-03-03,train,Vietnam,Hanoi,0.0,0.0,0.0,0.0,0.46625
SEA_VN_HANOI__20220304,SEA_VN_HANOI,2022-03-04,train,Vietnam,Hanoi,0.12,0.7,0.41,0.06,0.8762500000000001
SEA_VN_HANOI__20220305,SEA_VN_HANOI,2022-03-05,train,Vietnam,Hanoi,1.04,0.4,0.72,0.52,1.18625
SEA_VN_HANOI__20220306,SEA_VN_HANOI,2022-03-06,train,Vietnam,Hanoi,2.69,8.0,5.345,4.87875,5.81125
SEA_VN_HANOI__20220307,SEA_VN_HANOI,2022-03-07,train,Vietnam,Hanoi,14.63,2.7,8.665000000000001,8.19875,9.13125
SEA_VN_HANOI__20220308,SEA_VN_HANOI,2022-03-08,train,Vietnam,Hanoi,0.19,0.0,0.095,0.095,0.56125
SEA_VN_HANOI__20220309,SEA_VN_HANOI,2022-03-09,train,Vietnam,Hanoi,0.07,0.4,0.235,0.035,0.7012500000000002
SEA_VN_HANOI__20220310,SEA_VN_HANOI,2022-03-10,train,Vietnam,Hanoi,0.51,0.0,0.255,0.255,0.7212500000000001
SEA_VN_HANOI__20220311,SEA_VN_HANOI,2022-03-11,train,Vietnam,Hanoi,0.13,0.0,0.065,0.065,0.53125
SEA_VN_HANOI__20220312,SEA_VN_HANOI,2022-03-12,train,Vietnam,Hanoi,0.13,0.4,0.265,0.065,0.73125
SEA_VN_HANOI__20220313,SEA_VN_HANOI,2022-03-13,train,Vietnam,Hanoi,0.02,0.5,0.26,0.01,0.7262500000000001
SEA_VN_HANOI__20220314,SEA_VN_HANOI,2022-03-14,train,Vietnam,Hanoi,0.38,0.5,0.44,0.19,0.90625
SEA_VN_HANOI__20220315,SEA_VN_HANOI,2022-03-15,train,Vietnam,Hanoi,1.1,0.7,0.9,0.55,1.36625
SEA_VN_HANOI__20220316,SEA_VN_HANOI,2022-03-16,train,Vietnam,Hanoi,5.25,18.3,11.775,11.30875,12.24125
SEA_VN_HANOI__20220317,SEA_VN_HANOI,2022-03-17,train,Vietnam,Hanoi,0.56,0.5,0.53,0.28,0.99625
SEA_VN_HANOI__20220318,SEA_VN_HANOI,2022-03-18,train,Vietnam,Hanoi,0.16,0.0,0.08,0.08,0.54625
SEA_VN_HANOI__20220319,SEA_VN_HANOI,2022-03-19,train,Vietnam,Hanoi,0.01,0.5,0.255,0.005,0.7212500000000001
SEA_VN_HANOI__20220320,SEA_VN_HANOI,2022-03-20,train,Vietnam,Hanoi,0.1,0.2,0.15,0.05,0.6162500000000001
SEA_VN_HANOI__20220321,SEA_VN_HANOI,2022-03-21,train,Vietnam,Hanoi,0.68,0.7,0.69,0.34,1.15625
SEA_VN_HANOI__20220322,SEA_VN_HANOI,2022-03-22,train,Vietnam,Hanoi,7.44,52.3,29.87,29.40375,30.33625
SEA_VN_HANOI__20220323,SEA_VN_HANOI,2022-03-23,train,Vietnam,Hanoi,27.38,4.5,15.94,15.47375,16.40625
SEA_VN_HANOI__20220324,SEA_VN_HANOI,2022-03-24,train,Vietnam,Hanoi,6.61,0.2,3.405,3.305,3.87125
SEA_VN_HANOI__20220325,SEA_VN_HANOI,2022-03-25,train,Vietnam,Hanoi,0.78,0.0,0.39,0.39,0.8562500000000001
SEA_VN_HANOI__20220326,SEA_VN_HANOI,2022-03-26,train,Vietnam,Hanoi,0.18,0.2,0.19,0.09,0.65625
SEA_VN_HANOI__20220327,SEA_VN_HANOI,2022-03-27,train,Vietnam,Hanoi,2.48,3.4,2.94,2.47375,3.40625
SEA_VN_HANOI__20220328,SEA_VN_HANOI,2022-03-28,train,Vietnam,Hanoi,5.64,0.0,2.82,2.82,3.28625
SEA_VN_HANOI__20220329,SEA_VN_HANOI,2022-03-29,train,Vietnam,Hanoi,0.81,1.3,1.0550000000000002,0.58875,1.5212500000000002
SEA_VN_HANOI__20220330,SEA_VN_HANOI,2022-03-30,train,Vietnam,Hanoi,1.55,1.1,1.3250000000000002,0.85875,1.79125
SEA_VN_HANOI__20220331,SEA_VN_HANOI,2022-03-31,train,Vietnam,Hanoi,11.14,9.2,10.17,9.70375,10.63625
SEA_VN_HANOI__20220401,SEA_VN_HANOI,2022-04-01,train,Vietnam,Hanoi,13.77,7.4,10.585,10.654875,10.515125
SEA_VN_HANOI__20220402,SEA_VN_HANOI,2022-04-02,train,Vietnam,Hanoi,1.02,0.0,0.51,0.579875,0.440125
SEA_VN_HANOI__20220403,SEA_VN_HANOI,2022-04-03,train,Vietnam,Hanoi,0.0,0.0,0.0,0.069875,0.0
SEA_VN_HANOI__20220404,SEA_VN_HANOI,2022-04-04,train,Vietnam,Hanoi,0.0,0.0,0.0,0.069875,0.0
SEA_VN_HANOI__20220405,SEA_VN_HANOI,2022-04-05,train,Vietnam,Hanoi,0.03,0.0,0.015,0.084875,0.0
SEA_VN_HANOI__20220406,SEA_VN_HANOI,2022-04-06,train,Vietnam,Hanoi,0.02,0.0,0.01,0.079875,0.0
SEA_VN_HANOI__20220407,SEA_VN_HANOI,2022-04-07,train,Vietnam,Hanoi,0.0,0.0,0.0,0.069875,0.0
SEA_VN_HANOI__20220408,SEA_VN_HANOI,2022-04-08,train,Vietnam,Hanoi,0.0,0.0,0.0,0.069875,0.0
SEA_VN_HANOI__20220409,SEA_VN_HANOI,2022-04-09,train,Vietnam,Hanoi,0.0,0.0,0.0,0.069875,0.0
SEA_VN_HANOI__20220410,SEA_VN_HANOI,2022-04-10,train,Vietnam,Hanoi,0.0,0.0,0.0,0.069875,0.0
SEA_VN_HANOI__20220411,SEA_VN_HANOI,2022-04-11,train,Vietnam,Hanoi,0.1,0.5,0.3,0.369875,0.25
SEA_VN_HANOI__20220412,SEA_VN_HANOI,2022-04-12,train,Vietnam,Hanoi,0.28,0.7,0.49,0.559875,0.4201249999999999
SEA_VN_HANOI__20220413,SEA_VN_HANOI,2022-04-13,train,Vietnam,Hanoi,0.21,0.1,0.155,0.224875,0.0851249999999999
SEA_VN_HANOI__20220414,SEA_VN_HANOI,2022-04-14,train,Vietnam,Hanoi,0.02,0.7,0.36,0.429875,0.35
SEA_VN_HANOI__20220415,SEA_VN_HANOI,2022-04-15,train,Vietnam,Hanoi,1.13,2.6,1.865,1.934875,1.795125
SEA_VN_HANOI__20220416,SEA_VN_HANOI,2022-04-16,train,Vietnam,Hanoi,42.96,10.4,26.68,26.749875,26.610125
SEA_VN_HANOI__20220417,SEA_VN_HANOI,2022-04-17,train,Vietnam,Hanoi,6.37,4.2,5.285,5.354875,5.2151250000000005
SEA_VN_HANOI__20220418,SEA_VN_HANOI,2022-04-18,train,Vietnam,Hanoi,4.1,0.1,2.1,2.169875,2.030125
SEA_VN_HANOI__20220419,SEA_VN_HANOI,2022-04-19,train,Vietnam,Hanoi,0.06,0.0,0.03,0.099875,0.0
SEA_VN_HANOI__20220420,SEA_VN_HANOI,2022-04-20,train,Vietnam,Hanoi,0.03,0.0,0.015,0.084875,0.0
SEA_VN_HANOI__20220421,SEA_VN_HANOI,2022-04-21,train,Vietnam,Hanoi,0.14,0.6,0.37,0.439875,0.300125
SEA_VN_HANOI__20220422,SEA_VN_HANOI,2022-04-22,train,Vietnam,Hanoi,0.28,0.3,0.29,0.359875,0.220125
SEA_VN_HANOI__20220423,SEA_VN_HANOI,2022-04-23,train,Vietnam,Hanoi,0.28,0.7,0.49,0.559875,0.4201249999999999
SEA_VN_HANOI__20220424,SEA_VN_HANOI,2022-04-24,train,Vietnam,Hanoi,0.02,0.1,0.06,0.129875,0.05
SEA_VN_HANOI__20220425,SEA_VN_HANOI,2022-04-25,train,Vietnam,Hanoi,0.0,0.0,0.0,0.069875,0.0
SEA_VN_HANOI__20220426,SEA_VN_HANOI,2022-04-26,train,Vietnam,Hanoi,0.0,0.0,0.0,0.069875,0.0
SEA_VN_HANOI__20220427,SEA_VN_HANOI,2022-04-27,train,Vietnam,Hanoi,0.06,0.1,0.08,0.149875,0.05
SEA_VN_HANOI__20220428,SEA_VN_HANOI,2022-04-28,train,Vietnam,Hanoi,0.29,0.9,0.595,0.664875,0.525125
SEA_VN_HANOI__20220429,SEA_VN_HANOI,2022-04-29,train,Vietnam,Hanoi,0.05,1.8,0.925,0.994875,0.9
SEA_VN_HANOI__20220430,SEA_VN_HANOI,2022-04-30,train,Vietnam,Hanoi,4.75,9.9,7.325,7.394875,7.255125
SEA_VN_HANOI__20220501,SEA_VN_HANOI,2022-05-01,train,Vietnam,Hanoi,19.8,0.1,9.95,9.96584677419355,9.934153225806453
SEA_VN_HANOI__20220502,SEA_VN_HANOI,2022-05-02,train,Vietnam,Hanoi,0.09,0.0,0.045,0.0608467741935483,0.0291532258064516
SEA_VN_HANOI__20220503,SEA_VN_HANOI,2022-05-03,train,Vietnam,Hanoi,0.0,0.0,0.0,0.0158467741935483,0.0
SEA_VN_HANOI__20220504,SEA_VN_HANOI,2022-05-04,train,Vietnam,Hanoi,0.0,0.0,0.0,0.0158467741935483,0.0
SEA_VN_HANOI__20220505,SEA_VN_HANOI,2022-05-05,train,Vietnam,Hanoi,0.0,0.0,0.0,0.0158467741935483,0.0
SEA_VN_HANOI__20220506,SEA_VN_HANOI,2022-05-06,train,Vietnam,Hanoi,0.93,2.0,1.465,1.4808467741935485,1.4491532258064517
SEA_VN_HANOI__20220507,SEA_VN_HANOI,2022-05-07,train,Vietnam,Hanoi,8.86,1.5,5.18,5.195846774193548,5.164153225806452
SEA_VN_HANOI__20220508,SEA_VN_HANOI,2022-05-08,train,Vietnam,Hanoi,3.71,8.2,5.955,5.970846774193548,5.939153225806451
SEA_VN_HANOI__20220509,SEA_VN_HANOI,2022-05-09,train,Vietnam,Hanoi,10.1,2.6,6.35,6.365846774193548,6.334153225806452
SEA_VN_HANOI__20220510,SEA_VN_HANOI,2022-05-10,train,Vietnam,Hanoi,15.59,8.3,11.945,11.960846774193548,11.929153225806452
SEA_VN_HANOI__20220511,SEA_VN_HANOI,2022-05-11,train,Vietnam,Hanoi,2.17,1.2,1.685,1.7008467741935482,1.6691532258064514
SEA_VN_HANOI__20220512,SEA_VN_HANOI,2022-05-12,train,Vietnam,Hanoi,22.96,22.2,22.58,22.595846774193543,22.56415322580645
SEA_VN_HANOI__20220513,SEA_VN_HANOI,2022-05-13,train,Vietnam,Hanoi,3.6,27.3,15.45,15.46584677419355,15.434153225806453
SEA_VN_HANOI__20220514,SEA_VN_HANOI,2022-05-14,train,Vietnam,Hanoi,7.27,0.1,3.685,3.700846774193548,3.669153225806451
SEA_VN_HANOI__20220515,SEA_VN_HANOI,2022-05-15,train,Vietnam,Hanoi,3.33,4.4,3.865,3.880846774193549,3.849153225806452
SEA_VN_HANOI__20220516,SEA_VN_HANOI,2022-05-16,train,Vietnam,Hanoi,3.65,0.7,2.175,2.1908467741935485,2.159153225806452
SEA_VN_HANOI__20220517,SEA_VN_HANOI,2022-05-17,train,Vietnam,Hanoi,0.0,0.0,0.0,0.0158467741935483,0.0
SEA_VN_HANOI__20220518,SEA_VN_HANOI,2022-05-18,train,Vietnam,Hanoi,0.03,0.0,0.015,0.0308467741935483,0.0
SEA_VN_HANOI__20220519,SEA_VN_HANOI,2022-05-19,train,Vietnam,Hanoi,0.23,0.2,0.215,0.2308467741935483,0.1991532258064516
SEA_VN_HANOI__20220520,SEA_VN_HANOI,2022-05-20,train,Vietnam,Hanoi,1.71,9.0,5.355,5.370846774193549,5.339153225806451
SEA_VN_HANOI__20220521,SEA_VN_HANOI,2022-05-21,train,Vietnam,Hanoi,8.75,18.3,13.525,13.540846774193549,13.509153225806452
SEA_VN_HANOI__20220522,SEA_VN_HANOI,2022-05-22,train,Vietnam,Hanoi,29.91,35.9,32.905,32.92084677419355,32.88915322580645
SEA_VN_HANOI__20220523,SEA_VN_HANOI,2022-05-23,train,Vietnam,Hanoi,56.03,46.6,51.315,51.330846774193546,51.29915322580645
SEA_VN_HANOI__20220524,SEA_VN_HANOI,2022-05-24,train,Vietnam,Hanoi,37.58,15.3,26.44,26.455846774193542,26.42415322580645
SEA_VN_HANOI__20220525,SEA_VN_HANOI,2022-05-25,train,Vietnam,Hanoi,3.0,0.1,1.55,1.5658467741935485,1.5341532258064516
SEA_VN_HANOI__20220526,SEA_VN_HANOI,2022-05-26,train,Vietnam,Hanoi,1.1,8.2,4.65,4.665846774193548,4.634153225806451
SEA_VN_HANOI__20220527,SEA_VN_HANOI,2022-05-27,train,Vietnam,Hanoi,0.52,53.8,27.16,27.17584677419355,27.14415322580645
SEA_VN_HANOI__20220528,SEA_VN_HANOI,2022-05-28,train,Vietnam,Hanoi,4.47,9.1,6.785,6.800846774193548,6.769153225806452
SEA_VN_HANOI__20220529,SEA_VN_HANOI,2022-05-29,train,Vietnam,Hanoi,7.99,6.7,7.345000000000001,7.360846774193549,7.329153225806452
SEA_VN_HANOI__20220530,SEA_VN_HANOI,2022-05-30,train,Vietnam,Hanoi,10.0,28.0,19.0,19.015846774193548,18.98415322580645
SEA_VN_HANOI__20220531,SEA_VN_HANOI,2022-05-31,train,Vietnam,Hanoi,37.89,3.2,20.545,20.56084677419355,20.529153225806454
SEA_VN_HANOI__20220601,SEA_VN_HANOI,2022-06-01,train,Vietnam,Hanoi,2.45,1.3,1.875,1.4640000000000002,2.286
SEA_VN_HANOI__20220602,SEA_VN_HANOI,2022-06-02,train,Vietnam,Hanoi,9.28,8.6,8.94,8.529,9.351
SEA_VN_HANOI__20220603,SEA_VN_HANOI,2022-06-03,train,Vietnam,Hanoi,5.33,0.0,2.665,2.665,3.076
SEA_VN_HANOI__20220604,SEA_VN_HANOI,2022-06-04,train,Vietnam,Hanoi,0.01,0.0,0.005,0.005,0.416
SEA_VN_HANOI__20220605,SEA_VN_HANOI,2022-06-05,train,Vietnam,Hanoi,2.16,4.4,3.28,2.869,3.691
SEA_VN_HANOI__20220606,SEA_VN_HANOI,2022-06-06,train,Vietnam,Hanoi,22.15,15.7,18.925,18.514,19.336
SEA_VN_HANOI__20220607,SEA_VN_HANOI,2022-06-07,train,Vietnam,Hanoi,26.88,5.9,16.39,15.979,16.801
SEA_VN_HANOI__20220608,SEA_VN_HANOI,2022-06-08,train,Vietnam,Hanoi,11.41,14.7,13.055,12.644,13.466
SEA_VN_HANOI__20220609,SEA_VN_HANOI,2022-06-09,train,Vietnam,Hanoi,2.11,10.6,6.355,5.944,6.766
SEA_VN_HANOI__20220610,SEA_VN_HANOI,2022-06-10,train,Vietnam,Hanoi,3.43,6.4,4.915,4.504,5.3260000000000005
SEA_VN_HANOI__20220611,SEA_VN_HANOI,2022-06-11,train,Vietnam,Hanoi,4.94,16.1,10.52,10.109000000000002,10.931
SEA_VN_HANOI__20220612,SEA_VN_HANOI,2022-06-12,train,Vietnam,Hanoi,0.12,0.1,0.11,0.06,0.521
SEA_VN_HANOI__20220613,SEA_VN_HANOI,2022-06-13,train,Vietnam,Hanoi,5.22,62.5,33.86,33.449,34.271
SEA_VN_HANOI__20220614,SEA_VN_HANOI,2022-06-14,train,Vietnam,Hanoi,17.44,11.6,14.52,14.109000000000002,14.931
SEA_VN_HANOI__20220615,SEA_VN_HANOI,2022-06-15,train,Vietnam,Hanoi,8.81,2.6,5.705,5.2940000000000005,6.116
SEA_VN_HANOI__20220616,SEA_VN_HANOI,2022-06-16,train,Vietnam,Hanoi,9.35,7.9,8.625,8.214,9.036
SEA_VN_HANOI__20220617,SEA_VN_HANOI,2022-06-17,train,Vietnam,Hanoi,2.76,0.0,1.38,1.38,1.791
SEA_VN_HANOI__20220618,SEA_VN_HANOI,2022-06-18,train,Vietnam,Hanoi,0.0,0.0,0.0,0.0,0.411
SEA_VN_HANOI__20220619,SEA_VN_HANOI,2022-06-19,train,Vietnam,Hanoi,0.0,0.0,0.0,0.0,0.411
SEA_VN_HANOI__20220620,SEA_VN_HANOI,2022-06-20,train,Vietnam,Hanoi,0.04,0.0,0.02,0.02,0.431
SEA_VN_HANOI__20220621,SEA_VN_HANOI,2022-06-21,train,Vietnam,Hanoi,0.56,0.0,0.28,0.28,0.6910000000000001
SEA_VN_HANOI__20220622,SEA_VN_HANOI,2022-06-22,train,Vietnam,Hanoi,12.05,19.6,15.825,15.414,16.236
SEA_VN_HANOI__20220623,SEA_VN_HANOI,2022-06-23,train,Vietnam,Hanoi,7.13,2.7,4.915,4.504,5.3260000000000005
SEA_VN_HANOI__20220624,SEA_VN_HANOI,2022-06-24,train,Vietnam,Hanoi,2.89,0.8,1.845,1.445,2.256
SEA_VN_HANOI__20220625,SEA_VN_HANOI,2022-06-25,train,Vietnam,Hanoi,5.03,0.0,2.515,2.515,2.926
SEA_VN_HANOI__20220626,SEA_VN_HANOI,2022-06-26,train,Vietnam,Hanoi,2.73,1.4,2.065,1.654,2.476
SEA_VN_HANOI__20220627,SEA_VN_HANOI,2022-06-27,train,Vietnam,Hanoi,1.62,0.0,0.81,0.81,1.221
SEA_VN_HANOI__20220628,SEA_VN_HANOI,2022-06-28,train,Vietnam,Hanoi,0.21,0.0,0.105,0.105,0.516
SEA_VN_HANOI__20220629,SEA_VN_HANOI,2022-06-29,train,Vietnam,Hanoi,5.1,24.7,14.9,14.489,15.311
SEA_VN_HANOI__20220630,SEA_VN_HANOI,2022-06-30,train,Vietnam,Hanoi,14.51,6.1,10.305,9.894,10.716
SEA_VN_HANOI__20220701,SEA_VN_HANOI,2022-07-01,train,Vietnam,Hanoi,8.55,1.8,5.175000000000001,5.17225806451613,5.177741935483872
SEA_VN_HANOI__20220702,SEA_VN_HANOI,2022-07-02,train,Vietnam,Hanoi,4.16,43.9,24.03,24.02725806451613,24.03274193548387
SEA_VN_HANOI__20220703,SEA_VN_HANOI,2022-07-03,train,Vietnam,Hanoi,10.55,1.0,5.775,5.772258064516129,5.777741935483872
SEA_VN_HANOI__20220704,SEA_VN_HANOI,2022-07-04,train,Vietnam,Hanoi,1.1,7.4,4.25,4.24725806451613,4.252741935483871
SEA_VN_HANOI__20220705,SEA_VN_HANOI,2022-07-05,train,Vietnam,Hanoi,23.29,20.5,21.895,21.892258064516128,21.89774193548387
SEA_VN_HANOI__20220706,SEA_VN_HANOI,2022-07-06,train,Vietnam,Hanoi,3.17,6.8,4.984999999999999,4.982258064516129,4.987741935483871
SEA_VN_HANOI__20220707,SEA_VN_HANOI,2022-07-07,train,Vietnam,Hanoi,10.39,23.4,16.895,16.892258064516128,16.89774193548387
SEA_VN_HANOI__20220708,SEA_VN_HANOI,2022-07-08,train,Vietnam,Hanoi,33.25,3.1,18.175,18.17225806451613,18.177741935483876
SEA_VN_HANOI__20220709,SEA_VN_HANOI,2022-07-09,train,Vietnam,Hanoi,11.96,15.0,13.48,13.477258064516128,13.482741935483872
SEA_VN_HANOI__20220710,SEA_VN_HANOI,2022-07-10,train,Vietnam,Hanoi,3.01,13.4,8.205,8.20225806451613,8.20774193548387
SEA_VN_HANOI__20220711,SEA_VN_HANOI,2022-07-11,train,Vietnam,Hanoi,25.16,8.2,16.68,16.677258064516128,16.682741935483868
SEA_VN_HANOI__20220712,SEA_VN_HANOI,2022-07-12,train,Vietnam,Hanoi,12.53,4.5,8.515,8.512258064516129,8.51774193548387
SEA_VN_HANOI__20220713,SEA_VN_HANOI,2022-07-13,train,Vietnam,Hanoi,15.76,6.4,11.08,11.07725806451613,11.08274193548387
SEA_VN_HANOI__20220714,SEA_VN_HANOI,2022-07-14,train,Vietnam,Hanoi,26.19,3.3,14.745,14.742258064516127,14.747741935483871
SEA_VN_HANOI__20220715,SEA_VN_HANOI,2022-07-15,train,Vietnam,Hanoi,15.91,1.1,8.505,8.502258064516129,8.507741935483871
SEA_VN_HANOI__20220716,SEA_VN_HANOI,2022-07-16,train,Vietnam,Hanoi,1.83,0.2,1.015,1.0122580645161292,1.0177419354838708
SEA_VN_HANOI__20220717,SEA_VN_HANOI,2022-07-17,train,Vietnam,Hanoi,0.52,0.2,0.36,0.3572580645161292,0.3627419354838709
SEA_VN_HANOI__20220718,SEA_VN_HANOI,2022-07-18,train,Vietnam,Hanoi,1.69,11.3,6.495,6.492258064516129,6.497741935483871
SEA_VN_HANOI__20220719,SEA_VN_HANOI,2022-07-19,train,Vietnam,Hanoi,9.85,8.2,9.025,9.022258064516128,9.02774193548387
SEA_VN_HANOI__20220720,SEA_VN_HANOI,2022-07-20,train,Vietnam,Hanoi,8.09,24.0,16.045,16.04225806451613,16.04774193548387
SEA_VN_HANOI__20220721,SEA_VN_HANOI,2022-07-21,train,Vietnam,Hanoi,15.92,16.2,16.06,16.05725806451613,16.06274193548387
SEA_VN_HANOI__20220722,SEA_VN_HANOI,2022-07-22,train,Vietnam,Hanoi,9.64,5.3,7.470000000000001,7.4672580645161295,7.472741935483871
SEA_VN_HANOI__20220723,SEA_VN_HANOI,2022-07-23,train,Vietnam,Hanoi,0.28,1.4,0.84,0.8372580645161292,0.8427419354838708
SEA_VN_HANOI__20220724,SEA_VN_HANOI,2022-07-24,train,Vietnam,Hanoi,0.14,0.3,0.22,0.2172580645161291,0.2227419354838708
SEA_VN_HANOI__20220725,SEA_VN_HANOI,2022-07-25,train,Vietnam,Hanoi,0.11,0.0,0.055,0.055,0.0577419354838708
SEA_VN_HANOI__20220726,SEA_VN_HANOI,2022-07-26,train,Vietnam,Hanoi,0.1,0.0,0.05,0.05,0.0527419354838708
SEA_VN_HANOI__20220727,SEA_VN_HANOI,2022-07-27,train,Vietnam,Hanoi,0.53,0.0,0.265,0.265,0.2677419354838709
SEA_VN_HANOI__20220728,SEA_VN_HANOI,2022-07-28,train,Vietnam,Hanoi,1.0,0.0,0.5,0.5,0.5027419354838708
SEA_VN_HANOI__20220729,SEA_VN_HANOI,2022-07-29,train,Vietnam,Hanoi,3.66,0.2,1.93,1.9272580645161288,1.932741935483871
